"date","x_cn.sa","x_us.sa","x_de.sa","x_jp.sa","x_nl.sa","x_kr.sa","x_fr.sa","x_it.sa","x_uk.sa","x_in.sa","x_oecd.sa","x_briics.sa","ipi_us.sa","ipi_jp.sa","ipi_de.sa","ipi_kr.sa","ipi_it.sa","ipi_fr.sa","ipi_uk.sa","ipi_mx.sa","ipi_oecd.sa","rti_val_us.sa","rti_val_jp.sa","rti_val_de.sa","rti_val_uk.sa","rti_val_fr.sa","rti_val_it.sa","rti_val_ca.sa","rti_vol_us.sa","rti_vol_jp.sa","rti_vol_de.sa","rti_vol_uk.sa","rti_vol_fr.sa","rti_vol_it.sa","rti_vol_br.sa","rti_vol_ca.sa","rti_vol_oecd.sa","constr_us.sa","constr_oecd.sa","x_servs_oecd.sa","fdi_world","fdi_oecd","cci_us.sa","cci_cn.sa","cci_de.sa","cci_jp.sa","cci_uk.sa","cci_oecd.sa","bci_us.sa","bci_cn.sa","bci_de.sa","bci_jp.sa","bci_uk.sa","bci_nl.sa","bci_oecd.sa","manuf_orders_us.sa","manuf_orders_de.sa","manuf_orders_uk.sa","manuf_orders_nl.sa","x_servs_de","x_servs_fr","x_servs_ie","x_servs_nl","x_servs_uk","mar_freight_de","mar_freight_nl","ipi_eu27.sa","is_fr.sa","tourists_de","tourists_es","tourists_fr","tourists_it","tourists_uk","x_servs_us.sa","manuf_orders_us_2.sa","x_servs_cn","x_servs_sg","x_cn_2","constr_cn","freight_mar_cn","ipi_cn","rti_cn","pmi_manuf_cn.sa","export_orders_cn.sa","pmi_nm_cn2.sa","x_hk","x_servs_jp","ind_orders_ez.sa","p_manuf","tourists_mx","bci_servs_eu.sa","container_index.sa","is_jp.sa","is_uk.sa","is_br.sa","container_sg","air_freight_total_lhr","air_freight_intl_lhr","air_freight_hkg","p_comm","x_vol_world2","tourists_us","tourists_neasia","tourists_seasia","tourists_world","container_hk","transit_pa_canal","transit_suez_canal","air_freight_mem","container_exports_la","container_total_la","x_servs_world","x_world"
2011-12-01,158.616013640381,126.937,114.570646587785,68.2862183175518,53.4856101350544,46.9371704161596,47.7017688538305,41.2450699175332,39.5654867559328,25.0068952767213,871.262886870884,275.662729198558,97.6345675577966,103.270909679626,97.4598930481284,96.619,107.391050745771,102.099149173757,99.749373433584,91.8589612721096,97.2826624019425,89.205326434159,97.316219369895,92.4,90.4512247529007,95.9920006666111,101.59153403883,89.9509189540858,93.0503463797462,101.371061843641,94.907908992416,91.0135841170324,91.6923589700858,101.6,93.0394633678892,91.7742389941995,94.4612660286416,76.1801082200039,90.8663894177491,796461,NA,NA,97.9668273212437,96.2478333503374,100.566517685781,99.132450701443,97.4111298509379,98.5711097312054,99.8345880540534,98.3189456143937,101.045540636574,100.139373225004,99.7252762330699,99.9518686273492,99.9128354862984,-4,3.5,-22.3,-11.5,20232,15247,20241,26066,62020.1,73680,136107,97,94,1930011,2090176,2015358,1525826,1028719,52403,469970,53248.24099895,29223.5119055729,174717651,40972.9489,613390,12.8,18.1,50.3,48.6,56.3,271783,8757.09769565,98.12,118.5,2634.907,-1.3,92.5,101.9,101,92.4,2639,124371.161,124227.806,436075,175.33,135.6642,9.9,8,9.3,3.6,2109,1164,80805,793660471,316034.45,649468.7,1119500.43,4609000
2012-01-01,151.74710544176,125.736,113.951741935484,68.5702745028514,53.5403870967742,43.7611009171704,47.2810322580645,40.0947096774194,39.6324262009259,26.0518543251408,860.2672028791,269.724358146746,98.4431097014301,103.781646127102,97.8609625668449,99.581,102.891425714524,100.98915842368,100.651629072682,92.4465480474406,97.5430225954884,90.0022757301724,98.1163527254543,91.3,90.554361839278,97.2918923423048,103.49137571869,89.4572382583404,93.626589420468,101.99205065016,93.5077923160264,91.0135841170324,92.4922923089742,103.2,95.2347765484798,90.904462559389,94.8046909053389,76.184487624172,90.6539211234231,NA,NA,NA,98.4248323652169,96.9166765624632,100.681559132931,99.2314360949915,97.6039151909643,98.7875137641682,99.964980063079,98.8208716943983,101.109425093135,100.106472994765,100.053359945004,99.986062547171,99.9940455176388,5,4.4,-13,-11.8,14892,13981,NA,NA,NA,NA,NA,96.4,94.8,1598096,2011491,1770105,1780352,1094684,52633,468288,NA,NA,149939113,NA,52745,NA,NA,50.5,46.9,55.7,259300.025,9083.54604239,95.52,118.9,1982.372,-1.5,91.5,101.4,101.1,91.7,2542.8,112323.992,112170.179,373232,178.37,NA,7,6.7,9.2,5.5,2000,1195,81511,686976502,332891,698715.1,NA,NA
2012-02-01,163.465224904783,126.772,120.88296249606,68.4354139386004,56.0196344153797,50.6684062940006,48.8424393318626,41.8411597856918,39.4315000999491,25.8780256773562,892.200072232956,284.851541462311,98.7584076370415,103.475204258616,97.8609625668449,101.433,102.591450712441,100.069166090283,99.3483709273183,92.5625553648502,97.2940136285553,91.1843876035462,98.1163527254543,92.8,90.4512247529007,97.9918340138322,100.691609032581,89.2322117086518,94.6539861192828,101.780448885326,94.7078923243604,90.7001044932079,92.9922506457795,100,95.9665476086767,90.6479601255307,94.9413378662809,76.7170045352552,86.593934194713,NA,NA,NA,98.6801723603021,97.1911429125004,100.723959003744,99.2821654651353,97.6552496527065,98.9421524135915,100.070164879476,99.524993640554,101.079479367227,100.067392290586,100.315377991657,99.9828039513203,100.075340864996,4,5.5,-2.5,-10.1,14514,14322,NA,NA,NA,NA,NA,95.8,93.9,1786349,2247238,1794695,2055594,965740,53735,473323,NA,NA,114470693,4683.9169,102329,21.3,NA,51,51.1,57.3,259749.851,9342.4239083,95.69,120.5,1907.938,-0.2,92.1,101.8,101,91,2345.4,115919.675,115748.013,294355,186.23,NA,15.6,5.3,9.9,5.9,1639,1072,70035,701201101,262194.65,525653.45,NA,NA
2012-03-01,173.604621661226,130.912,119.365948249985,65.7352858151023,55.2220207720478,45.97791507542,49.4732544876028,43.0391427027676,40.2706947950318,25.1209745728085,887.216332933717,291.004116960229,98.2884166517708,103.270909679626,99.0641711229946,98.639,104.091325722856,101.749152090399,98.7468671679198,92.5285561631871,97.4739184723855,91.5583933978891,98.5164194032339,93.3,91.7920068758058,98.5917840179985,102.991417381885,90.0060274968666,94.8436705519826,101.773160540531,95.1079256604717,91.8495297805642,93.4922089825848,101.9,96.489241223103,91.3498440581794,95.4121033908953,77.0254264032666,90.0310602801298,800533.1,NA,NA,98.8032213853168,96.9954366050856,100.716771781241,99.3074189112002,97.5648482737032,99.0231736585891,100.124134862042,100.188385005481,100.917349405931,100.031750173479,100.354339072601,99.9044883552169,100.096035591834,5,1.9,-11.7,-12.3,16299,14132,18587,23706,60950.5,73673,139659,96.8,94.5,2047355,2888791,2347947,2789263,1305758,54429,465537,46924.2817438781,31281.63211496,165658100,7858.8719,157992,11.9,15.2,53.1,51.9,58,262425.471,12466.77585084,96.9,120.3,2281.063,2,93,101.3,101.3,92.3,2648.7,130859.6,130693.272,397907,190.92,131.592,15.5,10.8,10.3,6.6,2057,1066,76671,787598999,311710.25,650452.25,1067570.239,4512000
2012-04-01,166.437744666665,129.013,117.548549407858,68.027887928004,57.0669966789899,45.351128998154,47.5261357227896,42.4620026317438,37.8971728015348,24.5408308356167,879.776486394328,280.720985896945,98.8252113871492,102.76017323215,97.1590909090909,99.515,101.991500708274,100.099165840285,98.0451127819549,93.3761638716807,97.1141973727879,91.1544671399988,98.6164360726788,93.4,90.4512247529007,96.6919423381385,101.391550704108,89.1931764908487,94.2686903625472,101.771347856222,95.2079339944996,90.5956112852664,91.992333972169,100.2,97.2210122832999,89.9554035541133,94.6470669744149,77.6405929206718,90.3008344662956,NA,NA,NA,98.8377054269394,96.9638362715239,100.675490738243,99.315880834106,97.4751374116417,99.0341240666364,100.095035784014,100.121513655968,100.687108728841,100.005586907693,100.230467219691,99.7754897344251,100.02627037475,-1,-0.4,-5.3,-14.1,15386,15880,NA,NA,NA,NA,NA,95.1,93.8,2340550,3732377,2860907,4018581,1828111,54340,463929,NA,NA,163251712,9657.3178,214904,9.3,14.0788760372875,53.3,52.2,56.1,266252.823,8185.38472411,95.67,120.3,1881.522,0,92.9,101.6,101.7,92.3,2600,118685.749,118536.315,410240,185.08,NA,9.8,9.2,8.3,3.9,1976,1054,76751,690889219,333146.5,707182.2,NA,NA
2012-05-01,176.031093380576,128.99,118.467076358378,68.8017693705691,55.0296201546077,46.0565882019419,47.7127523497025,41.6416272732329,40.0675677341252,24.4206803008604,873.901805735065,290.22930796301,98.4347346000154,100.921522021237,99.0641711229946,100.809,103.591367386051,99.7891684235965,99.5488721804511,92.7354554806685,97.3947578150791,91.0903156376471,98.2163693948992,93.2,91.1731843575419,97.2918923423048,101.191567369386,89.0737746481568,94.3975783689087,101.673260243167,94.907908992416,91.2225705329154,92.6922756436964,100.4,96.8028573917588,90.5476909922952,94.9477852732129,78.7089811800732,90.6202426011876,NA,NA,NA,98.7823157093801,96.7276865440673,100.632275820982,99.3304995880109,97.481208876345,99.0024738906212,99.9121967112625,99.2975553711164,100.382383189634,99.9882329291141,99.9198339787966,99.6478421259642,99.8515325745,-6,-7,-19.4,-17.5,15879,16675,NA,NA,NA,NA,NA,96.7,94.7,2789119,4753547,3808709,5154571,2175370,54530,460436,NA,NA,181140762,13532.1409,272523,9.6,13.7935964380783,50.4,50.4,55.2,294505.514,9827.73120902,97.35,118.3,1771.293,-2.5,93.8,101.8,101.6,93.1,2793,123172.258,122962.552,422660,174.55,NA,5.4,7.1,6.6,5.1,2056,1034,78246,753208260,351778.4,731352.9,NA,NA
2012-06-01,178.187797492034,129.826,113.896919770774,67.857319482391,52.8443588825215,46.055224939697,45.8197886819484,41.1392908309455,36.476471753424,24.9115595202227,854.865898473401,287.362887557066,98.6469695229239,100.20649099477,97.7606951871658,98.665,101.091575702025,99.139173840218,96.9423558897243,93.8025671266438,96.7906800342575,90.0722591872833,97.9163193865644,94,91.4825956166738,97.8918423464712,101.59153403883,89.0094813482458,93.4197574687662,101.890030579151,95.7079756646387,91.8495297805642,93.4922089825848,100.7,98.1618607892674,91.1912789172488,94.8132152313342,79.7404706298878,90.8005387725101,798097.9,NA,NA,98.5794829538007,96.0922272293582,100.506828080968,99.3264124596964,97.5885556167665,98.896977923968,99.6422281056449,98.5880942359504,100.059332079042,99.9790855366977,99.8520255023376,99.580059589377,99.64982278372,-11,-10,-16.6,-16.9,17403,16069,20154,25896,66668.3,73871,140593,95.7,94.9,2820663,5235387,4787468,5602315,1983859,54493,449765,48834.23550551,31679.0798305534,180204470,17543.1856,327586,9.5,13.7,50.2,47.5,56.7,278227.648,8545.48084388,96.23,117.3,1919.281,-4.4,93.4,102,101.8,93.4,2710.4,125013.185,124764.299,411840,160.35,136.9531,5.4,7.2,7.6,2.7,1886,1013,76665,747031823,333244.5,696847.95,1127404.872,4605000
2012-07-01,167.859327852704,128.501,111.948308207705,67.4454509354804,51.8391736460078,44.5393734427854,45.058112786153,40.390697934115,39.6454227845335,23.7928911920953,849.759775211172,277.017168084582,98.5047898600841,99.5936072577994,98.8636363636364,98.092,102.091492375635,99.9791668402763,99.4486215538847,93.5149856086447,96.9048467810446,90.6306054646684,98.1163527254543,93.1,91.4825956166738,98.4917923506374,101.191567369386,89.2230269515217,93.9717144906571,102.417904723856,94.907908992416,91.7450365726228,94.2921423214732,100.4,98.9981705723495,91.2332520427893,95.004345036852,79.7934893739659,90.9398623288331,NA,NA,NA,98.5080124609738,95.7308345718391,100.268889220043,99.3235531100799,97.7564909469371,98.8242767965148,99.4828621509115,98.1390597867972,99.7307221289165,99.9755762966934,99.9289272371928,99.5520307139158,99.5188927711099,-14,-14.7,-6.7,-16.9,16727,18398,NA,NA,NA,NA,NA,96.2,94.8,3738190,6368634,7201181,7343415,2408736,53992,459251,NA,NA,176940032,18982.0588,381998,9.2,13.1,50.1,46.6,55.6,276207.751,8166.30564294,95.84,116.5,2231.649,-5.8,93.1,101.9,102,93.4,2769.6,126512.062,126313.219,428288,167.57,NA,4.3,3.8,4.6,1.5,2008,1054,78344,698686939,345454.75,726375.25,NA,NA
2012-08-01,167.711867961655,126.911,115.821907021896,66.45986329528,52.4680832704131,44.1599320232287,47.8116438356165,41.8025186064071,39.0815443651326,23.7452008817752,862.616307164321,275.595124105663,98.3099948542392,98.1635452048668,98.7633689839572,97.027,101.391550704108,102.169148590428,98.2456140350877,92.6121166485819,96.6843387295183,91.8930968884197,97.6162693782297,93.6,91.7920068758058,97.3918840096659,101.391550704108,89.4273877976674,94.730408864041,101.683613935656,94.907908992416,91.7450365726228,92.7922673110574,99.8,98.9981705723495,90.7971979052301,95.159083818307,79.5791781061634,91.1306968610567,NA,NA,NA,98.676538685099,95.9499401299871,100.029608008169,99.337125604821,97.8237955993104,98.814079466934,99.4659251177945,97.9113591023511,99.4728462358975,99.9629318607073,99.885216838944,99.5328011551295,99.4425066699226,-15,-17.6,-23.2,-16.9,16807,17759,NA,NA,NA,NA,NA,97,94.8,3401809,6426292,6642150,6408424,2346742,54740,448760,NA,NA,177973297,23623.6281,436641,8.9,13.2,49.2,46.6,56.3,311657.264,9430.34739511,96.5,117.5,1812.105,-7.2,92.5,102.1,102.2,94.5,2744.7,121469.117,121264.507,465664,175.05,NA,7.6,7.1,6.2,4,1974,1036,82204,762736046,335078.8,706669.8,NA,NA
2012-09-01,179.127299587899,132.325,117.219713054108,67.3983723191892,54.02895193978,46.326823621892,48.2986553432413,42.1118188251946,40.0918974022234,24.0505668227028,876.486597536475,290.920514155881,98.2431911041315,96.0184521254681,97.6604278074866,97.863,101.891509040913,100.059166173615,98.3458646616541,94.135706028404,96.1198804434596,92.9684586333744,96.5160860143357,94.4,92.4108293940696,98.1918173485543,101.891509040913,89.6914495651592,95.3838718693873,100.432971919184,95.4079506625552,91.9540229885057,93.3922173152237,99.9,99.20724801812,90.7552247796897,95.2499167218699,81.3692362651866,91.0456690261379,798030.7,NA,NA,98.9903333719434,96.6305061925436,99.8534626165107,99.3268506662286,97.8026955073244,98.8516769444486,99.4697042934182,98.0454967307753,99.3002553990057,99.9176832057064,99.9986826489992,99.471057845394,99.3947050453239,-12,-20.2,-10.7,-18.7,17185,16492,20962,26395,69996.1,71829,138475,95,94.6,3058878,5622813,4505315,6046408,1937101,55004,463596,51345.09104741,31551.1878357071,186349509,26033.3189,494251,9.2,14.2,49.8,48.8,53.7,313160.567,7778.79853651,94.92,119.3,1479.487,-9.1,96.7,101.5,102.8,94,2609.1,121135.462,120988.36,409419,177.66,134.4577,8.9,4.6,5.8,2.7,1907,1028,78556,728151610,350977.05,744923.15,1173000.852,4503000
2012-10-01,173.103150797736,126.501,118.433779056646,64.4969280739905,55.8219758519521,44.753573127409,47.7475795531483,42.191452268111,38.1111027319257,24.508275872553,870.786233659078,284.756994512738,97.893111864998,96.3248939939536,96.1564171122994,99.295,99.9916673610532,97.6591861734486,97.0426065162907,91.8642923805324,95.6188075809785,92.9327062150677,96.7161193532256,94.1,92.204555221315,98.7917673527206,100.691609032581,90.0955788788856,95.0907503474244,100.641123156322,95.0079173264439,91.6405433646813,94.0921589867511,98.7,99.4163254638906,90.8788123160032,94.9378742208186,80.4193714547612,90.9863479113134,NA,NA,NA,99.2153623451307,97.4670117563186,99.8271352181767,99.3174259227921,97.8610478436786,98.9067512786623,99.3828840397391,98.3295446756913,99.2615353224729,99.8203100700047,100.134769977638,99.4019627708706,99.3392692536454,-17,-24.8,-15.3,-21,16692,15561,NA,NA,NA,NA,NA,94.3,95.3,2663378,4292364,2856231,4074637,1744879,55381,466089,NA,NA,175571102,27659.4021,551868,9.6,14.5,50.2,49.3,55.5,297027.41,8189.54924718,95.54,119.4,1612.251,-8.5,93.7,102.1,102.4,94.9,2675.4,125366.631,125169.924,313932,177.21,NA,7.6,2,8.8,2.4,1852,1071,78329,761995377,344021.05,718406.35,NA,NA
2012-11-01,168.334775235899,128.476,113.618841509654,63.0127368096266,55.1282039316339,45.9991411940544,46.560356997025,41.648054599545,38.2857458398448,24.6887078197183,862.492783938952,280.45230175556,98.6183956475091,95.405568388497,95.6550802139037,100.332,98.5917840179985,97.3491887567604,96.9423558897243,92.7966962708527,95.4659174439579,93.2696917748519,96.216036006001,93.7,92.1014181349377,97.9918340138322,100.291642363136,90.0198046325619,95.5961000281085,100.434275580377,94.5078756563047,91.3270637408568,93.3922173152237,98.6,98.8936318494642,91.3241938147936,95.0872141765177,82.2475397479285,91.6649302167676,NA,NA,NA,99.1296568401252,97.8213265889127,99.8948441576035,99.3819942989191,98.0629938653035,98.9086104213035,99.3317650862858,98.5714919000587,99.4173781044045,99.7004896082637,100.107465934509,99.3712325098282,99.3453691062858,-18,-21.8,-20,-20.7,16259,14535,NA,NA,NA,NA,NA,93.5,94.6,2024780,2442246,1778370,1847672,1402436,56017,466238,NA,NA,179380767,31638.0194,607976,10.1,14.9,50.6,50.2,55.6,307767.14,9477.66955466,94.18,118.9,1941.881,-8.5,93.8,101.9,103.1,94.8,2589.1,124056.951,123855.205,419724,175.18,NA,10.8,2.8,20.2,5,1900,1031,74149,763669240,284221.5,582981.7,NA,NA
2012-12-01,181.223126948466,131.739,118.655841720323,61.6961562721977,56.0188160280052,44.8174830016829,46.5947427642683,43.3265299743702,40.1088896913144,25.0662307175987,873.085697335291,293.547059223444,99.4008271808497,96.6313358624392,96.3569518716577,101.012,98.7917673527206,99.5591703402472,97.6441102756892,92.6678254681239,96.1257273132419,93.5174230704946,97.6162693782297,94.3,92.8233777395789,98.0918256811932,100.991584034664,89.7258924043972,95.861617517005,101.89589705452,95.0079173264439,92.1630094043887,93.6921923173069,99.1,99.5208641867759,91.2519067652517,95.3061245087996,82.3281394203846,90.4811292380194,821167.7,NA,NA,98.7983380034352,97.9094432820671,100.003955976686,99.5979556606637,98.1126438144066,98.8631260998426,99.4940865939534,98.6528544694633,99.6199434490088,99.5987635067167,100.10839584192,99.3790844240639,99.4474124307409,-3,-20.5,-13.2,-21.2,21208,16179,21442,27218,67592.3,71105,138537,94,95.9,2062376,2079469,2055190,1617343,1269176,56429,465851,54471.99125508,35012.494927532,199229682,35666.7964,662249,10.3,15.2,50.6,50,56.1,310963.632,8770.59529579,93.96,119.9,2581.704,-6.9,94.8,102.4,103.6,96.7,2621.1,120035.189,119921.904,416010,174.33,137.1653,9.8,2.2,10.9,3.7,1862,1063,76991,771782285,283182.5,588154.2,1172214.037,4662000
2013-01-01,183.425952388156,129.676,120.227127659574,60.4266580393114,57.793085106383,47.7237833133754,49.2647606382979,44.482579787234,39.5714237781059,26.4299864019831,885.863530205746,297.170393599615,99.0737055726529,94.7921006582785,95.2540106951871,101.865,99.2917256895258,97.949183756802,96.2406015037594,92.975834074714,95.742429300811,94.2372891383857,97.0161693615603,94.2,93.1327889987108,98.0918256811932,99.7916840263311,90.7454004458434,96.4085633989821,101.163888802461,95.1079256604717,91.9540229885057,93.892175652029,97.8,99.3117867410053,92.3175577859176,95.6090672499574,80.4259871504194,88.6835036383462,NA,NA,NA,98.6709515481393,98.0654194724417,100.173601764258,100.009204988453,98.1089509160801,98.9289935114785,99.793147475531,98.6243864159527,99.7892806585054,99.5506524244308,100.007462466915,99.4234818082557,99.5911374643033,-5,-21,-17.4,-21.7,16048,14552,NA,NA,NA,NA,NA,93.6,94.8,1668360,1949029,1743431,1724850,1206221,57295,470232,NA,NA,187365572,NA,60001,NA,NA,50.4,48.5,56.2,304818.3,9648.57852172,93.19,120.5,2013.825,-5.4,96.4,101.8,103.9,95.4,2629.7,106424.594,106327.037,424833,178.06,NA,15.6,1.9,9.5,3.9,2056,1053,73023,770221203,319858.75,669000.3,NA,NA
2013-02-01,202.049075564744,131.098,118.844373290641,58.6289895402997,56.8753251951171,46.5662477485679,48.2430791808418,43.083450070042,38.5992537647851,27.3734927137224,879.575039308533,317.750736281528,99.5245816205772,96.3919673360553,95.855614973262,100.849,98.3918006832764,98.63917800685,95.9398496240602,93.2978565798119,96.1294134398804,95.3651384761736,97.6162693782297,94,94.2672969488612,98.2918090159154,100.291642363136,91.3286325236077,97.035503274307,102.002371346113,94.7078923243604,93.312434691745,94.2921423214732,98.2,99.1027092952348,91.6156738532689,96.0993406169751,81.0570872446917,89.4846327220798,NA,NA,NA,98.7731298395465,98.1188210231833,100.317402692558,100.356557917635,98.0836390071147,99.0432305833673,99.9454834956374,98.6247171686319,99.8836691980572,99.5526760743764,99.9372849894365,99.5047968640369,99.7007372187919,10,-17.9,-17.3,-21.1,14310,13998,NA,NA,NA,NA,NA,93.5,95.1,1851813,2192895,1972944,2097925,1154738,57656,485413,NA,NA,139367235,3812.711,113192,NA,NA,50.1,47.3,54.5,215741.639,11197.76451583,93.75,120.5,1937.436,-6,93.3,102.4,104.1,96.5,2361.6,110947.782,110843.6,423345,181.4,NA,9.9,1.7,13.5,7.4,1382,964,67635,694288801,289453.5,614958.75,NA,NA
2013-03-01,196.220061752847,128.86,118.343218404984,59.4877493407007,54.9341762782952,46.6981632234027,47.384382902609,41.3543144390304,39.1788746540525,26.6476852002958,870.960633271704,309.668706087251,99.416000894001,97.691859011749,97.1590909090909,98.46,97.5918673443879,98.5791785068458,97.2431077694236,93.3007382274044,96.2612494050992,94.4099657119095,98.5164194032339,94.7,92.4108293940696,98.6917756853596,100.291642363136,91.62943331962,96.3344849929811,102.728278835489,95.3079423285274,91.2225705329154,94.5921173235564,98.4,99.8344803554316,92.4481408431546,95.8005122915929,80.9876690296861,88.0634707361325,841841.3,392710.67118167,178112.61805124,98.9386407051783,97.5441401908521,100.397596790811,100.55111752288,98.1533675062759,99.1462093797071,99.8128020727145,98.7399905630719,99.8815741571179,99.6104643057127,99.9197817367738,99.5063239859427,99.6924732710312,2,-20.2,-20.7,-19.9,16679,14831,19813,25180,64904.7,71117,137665,94,94.8,2089240,3087155,2679487,3070444,1494294,57824,461475,47831.9176726567,33486.1305612411,182189999,6133.7441,174173,8.9,12.6002897792189,50.9,50.9,55.6,291710.91,12501.60986873,94.52,118.8,2233.021,-4.4,95,102.7,104.2,95.4,2643.7,127861.678,127764.739,423294,174.61,132.7527,6.9,7.1,15.4,9.9,1830,1039,75297,776751232,260620.5,503168,1127699.148,4529000
2013-04-01,188.257531961379,130.435,117.965378011959,57.9756604405418,53.7698182464034,44.6695380038412,49.5146527736665,41.9592919306139,37.5710974716872,25.305260592342,871.019154813581,300.885663252406,99.0347859837259,97.691859011749,97.4598930481284,99.028,97.1919006749437,100.369163590303,96.140350877193,92.6258771956355,96.3845242695211,94.3891735253765,98.7164527421237,94.3,92.204555221315,97.7918506791101,99.3917173568869,91.2023421130682,96.5147898439763,102.615855241293,94.8079006583882,91.1180773249739,94.1921506541122,97.8,100.461712692743,92.7582756040924,95.6968127629105,81.8478958228829,89.5992308705751,NA,NA,NA,99.1491168631489,96.8198429772017,100.434603966956,100.594986877549,98.2810929731365,99.2426583442498,99.6066438918476,98.7502905224784,99.8385503807243,99.7367334538421,99.9161625274074,99.4884113549377,99.6349002434837,6,-22.1,-24,-22,16480,16885,NA,NA,NA,NA,NA,94.7,96.4,2435220,3699899,2823653,3607189,1971241,57806,465627,NA,NA,187061474,8824.9346,235459,9.3,12.8,50.6,48.6,54.5,290266.519,10192.722873,93.11,118.9,1859.874,-8.6,94.6,102.6,104.8,97.5,2627.8,115175.446,115036.854,455381,168.94,NA,9.4,-1.4,7.9,1.2,1778,984,75289,720698949,305297.25,640330.2,NA,NA
2013-05-01,177.605490403049,129.564,115.34702502317,59.3698421826686,54.9617423540315,47.5612343424343,47.6773308619092,41.5484708063021,38.6955758095725,24.5099124736833,866.220093293363,285.240871949396,99.3330381246933,99.1917340221648,96.7580213903743,99.275,99.1917340221648,100.339163840301,96.6416040100251,92.8937148788886,96.748959840498,95.0763299339658,98.6164360726788,95.3,94.0610227761066,98.4917923506374,99.2917256895259,92.7545660680629,97.1771743517863,102.405437250964,95.5079589965831,92.5809822361546,94.7921006582785,98,100.879867584284,94.4791737512509,96.5113686065798,83.5007015917005,90.934234604647,NA,NA,NA,99.4848365617404,95.8652894603968,100.494994553844,100.547548741564,98.503284752815,99.3881230967443,99.5800672517202,98.689683839658,99.8353044137057,99.8934981090741,99.9049873245898,99.5242402684761,99.6508643666512,-4,-21.1,-24.2,-22.2,16314,16612,NA,NA,NA,NA,NA,94.9,96.5,2803991,5182855,4339808,5720427,2366872,57844,477394,NA,NA,182766116,11755.9321,298205,9.2,12.8921964194985,50.8,49.4,54.3,291541.688,13466.97407862,94.12,118.2,1771.096,-7.1,95.3,103,104.8,97,2826.6,117849.157,117732.353,392752,165.86,NA,9.8,2,12.1,7.3,1866,983,79695,761214761,298720.25,636851.6,NA,NA
2013-06-01,176.490028463306,131.838,119.857339840176,61.1268414494701,54.8193612853388,46.3340112286152,47.7447514190876,43.8179718581677,41.1934461560739,24.0549248476909,881.100384786634,287.84721038318,99.5667527194652,98.1918173485543,98.4625668449198,99.056,99.1917340221648,99.6491695902534,97.8446115288221,93.1817341311708,97.0698870567252,95.7008562197058,99.3165527587932,94.9,94.6798452943704,97.691859011749,99.491709024248,92.0794864189972,97.5832125389921,103.132453539764,94.907908992416,93.312434691745,93.892175652029,98,101.298022475825,93.460159536741,96.5574331751604,83.5919236487347,91.4870939323613,847446.3,360652.54729621,174450.29607306,99.6584061099766,95.1849482499541,100.5351975053,100.401176560186,98.8681870966481,99.496036406359,99.7928091695135,98.5826766514597,99.9234587029635,100.040281137682,99.9867111139152,99.6051037767144,99.7633202379572,-7,-18.4,-22.3,-20.3,17784,18037,21952,26102,71079.1,75484,142773,95.3,95.2,2910205,5481465,5256165,5762584,2484797,58114,483899,49128.84542381,35512.130674994,174315796,15721.4858,359677,8.9,13.31247,50.1,47.7,53.9,277636.8,10090.14745495,95.27,119,2062.276,-5.6,94.8,102.7,105,97.7,2725.2,119785.783,119667.146,269403,163.55,139.6756,10.1,4.5,11.1,5.8,1824,904,72368,753757994,308014,646650.5,1190153.415,4691000
2013-07-01,175.037281953475,131.21,115.433732288533,58.4859107174026,55.1604416274279,44.9622352715511,46.684843208844,42.5208039907272,37.8640459368292,26.6122236281349,866.538800965062,286.690439294697,98.6441121353824,99.6916923589701,96.9585561497326,98.291,98.8917590200816,98.6291780901826,97.8446115288221,93.482417053991,96.8319562370588,96.222689389033,98.0163360560094,95.4,95.2986678126343,99.2917256895259,99.1917340221648,93.1632877603544,97.9236289004742,101.571332700528,95.4079506625552,93.6259143155694,95.5920339971669,97.5,104.016029270842,94.3415951730906,96.8491031153566,84.1268632089321,92.1908616448354,NA,NA,NA,99.6210013712091,95.0287581543985,100.579679064822,100.289511893123,99.3785963513459,99.5604117320428,100.095862299513,98.6736501656963,100.085571087105,100.151828195856,100.354488838856,99.7297266520757,99.9164724035645,-10,-19.9,-16.5,-17.6,17542,20292,NA,NA,NA,NA,NA,94.7,96,3895040,6367140,7691191,7457461,3101154,58597,464341,NA,NA,185991317,18716.9503,421334,9.7,13.212342647423,50.3,49,54.1,305413.387,11056.82434923,94.95,117.7,2211.082,-4.4,95.6,102.7,105,97.9,2952.6,118962.242,118806.917,385034,165.76,NA,11.6,2.7,9,2.6,1947,961,76924,740467053,332857.25,715640.25,NA,NA
