date,x_servs_world.sa,x_servs_oecd.sa,x_servs_us.sa,x_servs_uk2.sa,is_jp.sa,x_uv_world.sa,x_vol_world.sa,x_cn.sa,x_oecd.sa,ipi_oecd.sa,rti_val_us.sa,freight_mar_cn.sa,container_index.sa,container_total_la.sa,container_sg.sa,tourists_world,tourists_es.sa,tourists_it.sa,bci_servs_eu.sa,pmi_nm_us.sa,pmi_nm_cn2.sa,rti_cn
2008-05-01,-99999,-99999,0.028709959819524622,0.011483789650584608,-0.0019065776930410339,0.0029302885064439455,0.004808751302072034,0.0462165019123264,-0.006902223503389093,-0.015058634079963773,0.0035052727493980473,0.002727866020341585,-0.0072289156626504925,0.09847073970062081,-2.515893006197478e-4,8.1,0.011676011693176225,0.020127903682902293,0.007000000000000029,-0.003999999999999986,-0.01,21.6
2008-06-01,0.03820416808957239,0.04087061046423335,-8.728288382653382e-5,0.00775354794046379,-0.0076408787010505685,0.017311444306420842,-0.012806818257505515,-0.02932067888114598,0.010940554928295931,-0.006425503955369005,0.004259069748182354,0.02074372188825091,0.00364077669902918,-0.06547104460751119,-0.0186884983451181,1.8,-0.034516526959746496,-0.11064588435650813,-0.00950000000000003,-0.03399999999999999,0,23
2008-07-01,-99999,-99999,-0.013137220670391025,0.006526069931991563,-0.0019249278152069227,0.015557040231675368,0.012869551384283362,0.05460229142563078,0.02585116310723934,-0.008598572201820587,-0.00538077763575695,-0.018358104832726596,-0.007255139056832061,0.058657916341363414,0.034228864720538876,0.6,0.013351246186318333,0.027232659638900758,-0.014499999999999957,0.02,-0.016999999999999956,23.3
2008-08-01,-99999,-99999,-0.008602007872274609,0.010237510237510294,-0.010607521697203581,-0.03375047959771926,-0.004631942446286397,0.019158102607251593,-0.04687394969204395,-0.011776560117373602,-0.006141272966850186,0.0065011551154168234,0.0036540803897686658,0.04860894124728721,-0.018482407689791924,-0.7,-0.009023649815127599,-0.008183736762344851,-0.020500000000000042,0.005,-0.028000000000000042,23.2
2008-09-01,-0.0031084488659911536,-0.027463616260913426,-0.010594874311333213,0.01634914200783677,0.004873294346978474,-0.03199457563425223,-0.01484647731586608,-0.03164451385065137,-0.04661741556186061,-0.013946833693625815,-0.020623225410483226,-0.020334226536851907,-0.009708737864077777,-0.06445685305208859,0.011422924889548103,-2.8,-0.01222806051086256,-0.002444143912097241,-0.0019999999999999575,-0.012000000000000028,0.021000000000000015,23.2
2008-10-01,-99999,-99999,0.008273592136705865,0.018944429672959284,-0.0038797284190106307,-0.06280637135936984,-0.017170509285071134,-9.914900830310103e-5,-0.08551280140575757,-0.016272772588651785,-0.039358844484194355,-0.009228639910661585,0.007352941176470784,0.0012998231803433846,-0.04007536599993433,-0.8,-0.023428011200972154,0.010517986706313653,-0.027000000000000027,-0.04699999999999996,-0.018999999999999986,22
2008-11-01,-99999,-99999,-0.031906092789267704,0.016048013569052166,-0.008763388510223957,-0.05431100204246131,-0.056890775530088034,-0.093770531895917,-0.10542283926823037,-0.04126950294997622,-0.0393025546185487,-0.0309673421277461,-0.051094890510948954,-0.01118064312427769,-0.0469566174818854,-3,-0.02100509636247805,-0.002413941593433111,-0.02,-0.06900000000000006,-0.018999999999999986,20.8
2008-12-01,-0.1090918242070188,-0.09804079821884326,-0.0021248094600212486,0.009181380417335516,-0.004911591355599265,-0.0016653205250189984,-0.06948048376560223,-0.12465284312276981,-0.04738194566809417,-0.04592909331976924,-0.02793947984309675,0.041401366115631166,-0.03589743589743588,-0.08099809228632138,-0.09699988805269799,-2.3,0.0032678517840782906,0.020163683258489495,-0.03049999999999997,0.02200000000000003,-0.0040000000000000565,19
2009-01-01,-99999,-99999,-0.037448502522797744,0.0012088051915002396,-0.008884501480750151,-0.02852552090159033,-0.04737652802135839,-0.04777854182924168,-0.0794072813895641,-0.044819128074757075,0.016104091639708162,-0.0813051097434232,-0.09973404255319152,0.013958582090251914,-0.05696335677838127,-7.7,-0.01626589949167001,-0.004392399292976967,-0.014500000000000028,0.03,0.029000000000000057,18.5
2009-02-01,-99999,-99999,-0.006973165336154663,-0.006799262883649959,-0.01294820717131484,-0.03083249453228598,0.01951220471046433,-0.07005610548612318,-0.008537798868002544,-0.013298111168337012,-0.001979021702493089,0.002650513490573214,0.07237813884785815,-0.11864324853433494,0.02501647277973662,-10.2,-0.013698786861060963,-0.008228310452797594,-0.008999999999999985,-0.013999999999999986,0.013999999999999986,11.6
2009-03-01,-0.07877669263018694,-0.08100362838103425,0.005787205191534639,-0.013819577735124766,-0.0010090817356205317,0.004244689481432973,-0.003994155235997332,0.08424075454349911,-0.005640072410258212,-0.006267001960329477,-0.017054004347098584,0.127428122839369,-0.00688705234159781,0.0987741113205387,0.0406699447138088,-12.8,-0.012013869447861536,0.01240528587529588,-0.019500000000000028,-0.015,-0.007000000000000029,14.7
2009-04-01,-99999,-99999,0.006572453475214957,-0.015245880368496167,-0.00303030303030305,-0.004014895998232126,0.0054653505953774495,-0.028213877951667632,0.004919572951259887,0.004379027704394023,0.002629698928388935,0.009678993729265173,-0.026352288488210696,-0.02572115364640959,-0.016869069516279533,-1.6,-9.213791576454522e-4,-0.0027766607420295353,0.0025,0.03600000000000001,-0.008999999999999985,14.8
2009-05-01,-99999,-99999,-0.0029418799330304113,-0.009618551946768528,-0.0020263424518743856,0.028288920265919337,-0.008737565201987652,-0.011709277223860837,0.024627361190918684,0.009025989772346366,0.012499872761881692,0.14264607299576992,0.007122507122507171,-0.019288077490064892,-0.02788458456618137,-10.7,-0.019997305055441728,-0.029155369708538714,0.011000000000000015,0.006999999999999958,0.013999999999999986,15.2
2009-06-01,0.019241475275035835,0.0217073520792459,0.006236956365293755,2.6608128783345286e-4,0.003045685279187804,0.020981943137703185,0.024213446369651725,0.02313215192623108,0.045209979255929955,0.007392352118101186,0.014667886477193415,-0.0511981451357475,0.004243281471004279,-0.020345623966009807,0.014007404687142788,-7.6,0.011827075810362242,0.034208127727335835,0.011000000000000015,0.02,0.005,15
2009-07-01,-99999,-99999,0.0038858559610936982,0.004123162864933194,-0.002024291497975783,0.005622339713499125,0.026879786457128185,0.04058905270454716,0.03382183083163626,0.011676477136413288,0.004709627985626907,0.031008071699677675,0.009859154929577452,-0.008301609412718625,0.018377203651665397,-3.2,-0.022623227557161174,-0.020993376940029673,0.012999999999999972,0.007000000000000029,0.018999999999999986,15.2
2009-08-01,-99999,-99999,0.01253858940869157,-0.0013908205841446364,0.0020283975659229903,0.014704896494126762,-0.001614403978087986,0.02315656438353053,0.009140640289601487,0.007936689478194925,0.023102462114986233,0.006737299061943869,0.01115760111576014,0.01683758255469381,0.04086271481145909,-2.5,-0.008575624482872968,0.03851788887652541,0.027000000000000027,0.01799999999999997,0,15.4
2009-09-01,0.051283740505198905,0.047690058940944136,0.017824475819691266,-0.012269531768139053,0.0030364372469635637,0.0158778660928367,0.029821354529533828,0.0692053550615197,0.044466266349277195,0.019731526593931514,-0.02760909657561128,-0.00954984237584,0.0234482758620691,-0.013381520545206138,-0.014104311215572651,-1,0.015536920712395874,-0.025162382219656276,0.012999999999999972,0.012000000000000028,0.006000000000000014,15.5221510612396
2009-10-01,-99999,-99999,0.026890640121664644,-0.01624924461156252,-0.0020181634712410634,0.016484820429053526,0.018620874724181835,0.027527236091412055,0.028118788132659223,0.003357174850191491,0.00917907118901784,-0.004041471126787655,0.02156334231805923,0.1016159161654584,0.05085366808113667,1.4,0.02369333049927702,0.016434507135390186,0.006000000000000014,0.008999999999999985,0.016000000000000014,16.2149027542226
2009-11-01,-99999,-99999,0.012251767081790543,-0.00900962391645621,-0.0010111223458039165,0.008638028360801409,0.0070503127839696145,0.004070958776309697,0.014038076198250149,0.013681784483790871,0.010749026759608649,-0.012119607906749374,0.01715039577836408,-0.04757847955093342,0.0438032697509978,2.1,0.018037269801240097,0.002540938587753283,0.012999999999999972,-0.015,-0.011000000000000015,15.8128038566818
2009-12-01,0.04085742272014681,0.04317887659729047,-0.0017734033827669915,0.0061298987533575655,-0.002024291497975783,-0.003396227150661457,0.018274344356050243,0.05963095588583722,0.0021180851764805997,-0.0013806056994303262,0.004288870316740523,-0.009005222159315984,0.025940337224383825,0.04679669292121269,-0.05267339566895701,2,0.013594589939029955,0.014744733922983366,0.012000000000000028,0.0020000000000000282,0.003999999999999986,17.5374003821597
2010-01-01,-99999,-99999,-0.009082631964646537,0.017524644030668224,0.014198782961460488,0.0027874671569940723,0.00791968288763889,-0.018857400416511072,-0.004426276265926954,0.010945011577736974,0.002454601167629189,0.06013408200024206,0.01390644753476633,-0.022643611965458832,0.05501504648552369,5.5,0.0034078919712425826,-0.005626201108997919,0.007999999999999972,0.0029999999999999714,-0.006999999999999958,14
2010-02-01,-99999,-99999,-0.0042803998027878265,0.02112486544671688,-0.008000000000000007,-0.015366233571634691,0.009001570323342145,0.14001299533495937,-0.0064757449738396256,0.0038375790223221795,-0.0019530810094245954,0.008642878379565788,0.02244389027431426,0.11064348369258914,0.020890965415674145,7.3,0.015796639276907554,0.020866088098448143,0.011000000000000015,0.01700000000000003,-0.011000000000000015,22.1
2010-03-01,-0.0014999614844329878,-0.016744325757390266,0.00580675654385443,0.018184213993938547,0.011088709677419262,0.009206032730967317,0.009715619018417332,-0.10802868447959513,0.02387314564655285,0.013387716462359478,0.024050241147190787,-6.687812300216756e-4,-0.0012195121951218413,-0.05926469866358586,-0.03404485118904699,8.9,0.004924265484543833,-0.017152047325618147,0.007000000000000029,0.015999999999999945,0.0029999999999999714,18
2010-04-01,-99999,-99999,-0.005527087202667369,0.011518053578361664,0.001994017946161497,0.0032147272278588712,0.009704216116987352,0.03889573478810493,0.00890808983633895,0.00835569473600195,0.006116910755437077,0.020699853069965135,0.012210012210012167,0.03386328519550319,-5.95667013615131e-4,1.8,-6.058008358151845e-4,0.013302526008804216,0.021000000000000015,0.02,0.005,18.5
2010-05-01,-99999,-99999,0.033729355114531234,0.0022389969293756806,-0.012935323383084563,-0.02267093266453768,0.025230076012584535,0.10670486486064501,-0.013330435651357164,0.012071475443930613,-0.006405141635923983,0.012787311336469154,0.00965018094089265,0.06328469818276505,0.006582971906417434,10.7,0.0311670164737472,0.02906761741642505,-0.011000000000000015,0.0020000000000000282,0.0030000000000000426,18.657329846613
2010-06-01,-0.003259849111356683,-0.01785712743232426,0.014758059249907474,-0.007021127210059319,0.004032258064516014,-0.007880573724585394,0.01138059135440428,0.0018465833308642932,-0.0036958318328994544,0.0026271823886778733,-0.0018706304717521771,0.022777235501382664,0.010752688172043001,0.0800329484981599,0.004880273903995036,9.3,-0.02061598682323329,-0.024506416948995247,4.999999999999716e-4,-0.011000000000000015,0.006999999999999958,18.3
2010-07-01,-99999,-99999,0.007743623844355341,-0.009063444108761365,0.006024096385542244,0.024896294133479602,-0.0015886478520052982,0.015096442716651115,0.04020954353426198,0.001418241730680947,0.0012494241921339189,-0.015359174905437922,0.009456264775413947,-0.03977433090552451,0.017220509360918568,7,0.03480415392122693,0.028462167713659614,0.0125,0.0020000000000000282,-0.016999999999999956,17.9480762011109
2010-08-01,-99999,-99999,0.013069391230310812,-9.081473793460804e-4,0.003992015968063756,0.011145761452887815,-0.0024866741399884873,-0.02399118865051919,0.006523123849864865,0.005093084951315108,0.006450454084237389,0.017144562852593692,0.014051522248243353,0.009651547211890543,-0.030050263512974906,5,0.0068767641901053,-0.007219467591025874,-0.0029999999999999714,-0.02200000000000003,0.008999999999999985,18.4
2010-09-01,0.032855443064757184,0.035688738475682547,0.01743917300500053,0.012985326580963408,-0.0029821073558647937,0.012061085055885545,0.0020812741255100686,0.013895271449815061,0.017132008786316266,0.004186284980113308,0.008613321059899093,-0.01573558306269829,-0.020785219399538035,-0.04371389712998286,-0.032277008814956765,8.5,0.008457054451111112,0.014599807565171208,0.0075,0.008999999999999985,-0.0010000000000000141,18.84
2010-10-01,-99999,-99999,0.01821410870642648,0.019164209716703073,-0.004985044865403743,0.034083588351234484,0.018501557539591706,0.022617054446945728,0.06740344542775834,-0.0010700374203880259,0.015800583597193496,0.02374601773110996,-0.002358490566037763,-0.048502509865450905,0.04568723782766604,7.8,0.01076171408215787,0.006643186792944178,0.005,0.02,-0.005,18.64
2010-11-01,-99999,-99999,0.007950350870076672,0.013395383938117122,0.008016032064128265,0.003017760635259714,0.006681682892041074,0.05539482953047248,-0.011031697967569642,0.0067824754817036315,0.006289154417381981,0.061802928288048564,0.03191489361702127,0.035074191587176395,0.03680716059845612,5.6,0.012764972963607013,0.016687827159353352,0.0075,0.011000000000000015,0.015,18.7
2010-12-01,0.057809435177059276,0.05769274317365558,0.006318161696647673,0.0013652724339083822,-0.00497017892644136,7.052121249371268e-4,1.1571678289579168e-5,-0.04852398614496245,-0.001075653907913754,0.004481633309127986,0.007531401083549438,-0.03603963691951251,-0.010309278350515316,-0.02161730339337309,-0.043676917372307944,3.3,0.0027855233439930682,-0.0015394279642648723,4.999999999999716e-4,0.005,-0.0010000000000000141,19.1
2011-01-01,-99999,-99999,0.0025593857474206505,-0.0027887952404561656,0.00899100899100902,0.027960242938793733,0.00929400776885525,0.12873857051624893,0.03956309392557844,0.008150858356554602,0.00890381230257331,0.06073264543522372,0.01967592592592582,0.028983248681104357,0.0484338522647112,5.9,0.0026762992258149154,0.004726355348440459,-4.999999999999716e-4,0.007000000000000029,-0.015999999999999945,19.8999850606616
2011-02-01,-99999,-99999,-0.001416035101715174,0.005593188739046573,0.001980198019801982,0.02351773877452268,-0.0038406183486041634,-0.12411980202258699,0.006050079943155984,0.0026787727407522333,0.006022908562926421,-0.0427218667559538,-0.0011350737797956034,0.026594538444185245,-0.029100239640740044,2.2,0.013236371935724245,-0.0016044625973588023,0.012999999999999972,0.003999999999999986,-0.0020000000000000282,11.6335068346549
2011-03-01,0.026723788027020134,0.020817186747310368,0.022409075475843254,0.021815709783078896,-0.04644268774703564,0.022479371934010395,0.0049304758005805915,0.14947533226168175,0.028981455375611587,-0.022225938944765655,0.009615784378359082,0.03393162644448178,0.002272727272727204,-0.031076133029362296,0.021733038615454614,2.8,0.014590691788425314,0.02696877558951849,-0.003999999999999986,-0.02200000000000003,0.02200000000000003,17.4375993915508
2011-04-01,-99999,-99999,0.009493856341935114,0.031026974718761258,0.01761658031088076,0.027905271449910396,-0.007605596979676443,0.010291716845543641,0.02560948667909546,-6.348812614054289e-5,0.005971009718333642,0.00396118968058623,0.020408163265306145,-0.01789896028646687,0.022975034032154618,9,0.020163312245939924,0.006823896310071964,-0.004500000000000028,-0.005999999999999943,-0.01,17.1216008649613
2011-05-01,-99999,-99999,0.01548077481277943,0.029389335366926783,0.003054989816700493,-0.005109132667444172,0.0031361270860841284,-0.02058356906109915,-6.372201220743445e-4,0.013262722325731335,-9.034929211768628e-4,0.010864146703858157,0.004444444444444473,0.035161898363273325,-0.0031760805105824907,1.8,-0.024024744061415304,-0.14477685328755097,-0.004499999999999957,-0.0020000000000000282,0.005,16.8998097746821
2011-06-01,0.035791557535945984,0.05569337446359324,0.008308401776016217,0.019660360155003387,0.018274111675126825,0.0027306350500770904,-0.0011904032670119191,0.012507189122978435,-0.008544505329489693,0.00199637236571526,0.006365288545115089,0.0072809964488460555,-0.004424778761062065,-0.05634500374875828,-0.013100842289019643,7.7,0.0356364833891758,0.328164971408486,0.0010000000000000141,-0.007999999999999972,-0.021000000000000015,17.6866831332412
2011-07-01,-99999,-99999,0.00946837261164557,0.008718493265522875,0.004985044865403854,0.002524604328651092,0.016938272639763996,0.05838764007416364,0.023241028232103833,0.008535224006491093,0.0030418295179597266,0.02322452964374966,0.011111111111111072,0.026798777084267034,0.03325460203285724,4,-0.006879738626692888,-0.1058934130203899,-0.006000000000000014,-0.007000000000000029,0.006999999999999958,17.2
2011-08-01,-99999,-99999,0.01029692589957687,-0.0016621419469222687,-0.001984126984126977,0.003629569767352292,0.0015237062065567297,-0.02193661535652358,0.009612555576810511,0.004526731480578361,-5.653517647675743e-4,3.87640722738114e-4,-0.00219780219780219,0.01468632090957911,-0.005688438994532641,3.2,0.009541614514670504,-0.008253725262869493,-0.018000000000000044,0,-0.0019999999999999575,17
2011-09-01,0.02788062719353257,0.013074580037878425,-0.013768438218071277,-0.010322437427160214,-9.940357852882276e-4,-0.021254858141206645,-0.004240624825894934,-0.029939164912795024,-0.027653381254676868,-0.003403532192799097,0.00852858672035195,0.01479820587880698,0.0011013215859032588,0.0025607286793847273,-0.03173809941759598,5.3,-0.011033835894885491,0.015453783910881924,-0.021499999999999984,-0.012000000000000028,-0.013000000000000043,17.7
2011-10-01,-99999,-99999,-0.00558050393641607,-0.012056300117759156,0.006965174129353269,-0.0016818029900267373,-0.0037077239105790527,0.011585045905583069,-0.010258107250987747,0.00596105804312641,0.011887948962070016,9.693381285764691e-4,0.007700770077007535,0.013499115191425881,0.039990454456173774,3.1,0.005615939025112704,-0.005762560288434471,-0.0010000000000000141,0.005,-0.0029999999999999714,17.2497360421199
2011-11-01,-99999,-99999,-0.004856019953140334,-0.005165171983198991,-0.0029644268774703386,-0.004050950123860142,6.440984068207811e-4,0.02911098072355034,-0.00740444462433365,-0.0034861434633630672,0.002743067004741473,-0.001851054483176351,-0.01965065502183405,0.027524051893072388,-0.013076708518585667,1.9,-0.010245680818518732,-0.005633932516660334,-0.004499999999999957,0.0010000000000000141,0.003999999999999986,17.3
2011-12-01,-0.023364166667901642,-0.02384047145334167,-0.005012626502363893,0.00661836024419471,0.009910802775024763,-0.013020476270068415,0.004970084721828805,-0.03684184240607824,-0.008977847192386701,0.003737117035817139,-0.002704380586289634,-0.0044642327034658535,0.03006681514476628,-0.012769906879369075,0.04160727344391213,3.6,0.003950489522975387,0.0034999549131962127,-0.01,-0.0029999999999999714,0.003999999999999986,18.1
2012-01-01,-99999,-99999,0.004389061694941132,0.011222581193674586,-0.004906771344455385,0.002081722825740373,-0.00506489509218544,-0.04330526307510407,-0.013201615052411131,0.0028751634510579827,0.00893387567615278,-0.018135105707409283,-0.011891891891891881,0.02209336052398081,-0.013918927525528701,5.5,0.006023031136690449,0.011512859781765306,-0.0010000000000000141,0.035,-0.005999999999999943,-99999
2012-02-01,-99999,-99999,0.020937434689263457,0.00459615492405141,0.0039447731755424265,0.016826848681970485,0.00928392024764979,0.07722137057514011,0.037823506323091616,-0.002752473859870652,0.013134244259753736,0.06043230264519406,0.008752735229759168,-0.053406512305521736,-0.022673928707645286,5.9,-0.006238631570877895,-6.035502234961188e-4,0.006499999999999986,-0.006000000000000014,0.015999999999999945,-99999
2012-03-01,0.010244719489418408,0.005158060315191504,0.01291523215781143,-0.007978575015343381,-0.004911591355599265,-0.0027773663996069065,0.006038591276163796,0.06202785187093518,-0.005750948789874144,0.00204908130533088,0.004101642881772838,0.002548376813201081,0.00759219088937102,0.08027933821806488,0.031654472679900625,6.6,8.499729224147323e-4,0.004293650323323739,0.011000000000000015,0,0.007000000000000029,15.2
2012-04-01,-99999,-99999,-0.001635157728416825,-0.012429696287963976,0.0029615004935834577,0.002198637516458657,-0.01226160579152713,-0.04128275460630604,-0.00854577155479408,-0.0036120463322751872,-0.00441167917980978,0.004853149738340834,0.0010764262648008671,0.03509859521116132,0.016174537885128126,3.9,-0.010319062618091124,-0.006093356746950329,-0.01,-0.007000000000000029,-0.018999999999999986,14.0788760372875
2012-05-01,-99999,-99999,0.0034965034965035446,-0.0036448544905746116,0.0019685039370078705,-0.019759041413419,0.024625235212794916,0.05763926165380462,-0.006212559901715986,0.0027712577232301694,-7.037669613402242e-4,-0.002772790589301022,0.008602150537634357,-0.03552174668364627,0.018215222216772853,5.1,8.336912446935685e-4,-0.004046384339806419,-0.0125,-0.005,-0.008999999999999985,13.7935964380783
2012-06-01,0.007135965250191667,-0.003059643053302419,-6.78525582248346e-4,0.01286081737639333,0.0019646365422396617,-0.016791480093858113,-0.004702275854550408,0.012251836138944094,-0.022150745925207826,-0.006199303264909917,-0.011176341230538456,-0.019874129812752606,-0.004264392324093702,-0.027421339455298233,0.0023177015815751822,2.7,0.007347494436787727,0.015224446329176855,-0.00950000000000003,-0.011999999999999957,0.015,13.7
2012-07-01,-99999,-99999,-0.009193841410823356,0.019243792325056353,-9.803921568627416e-4,-0.004648792034988136,-0.006430463773959838,-0.05796395592011139,-0.006175618692454532,0.0011583475055181314,0.006198870578167259,0.001457752438341453,-0.0032119914346896428,-0.0038128757444464423,-0.014573834237728955,1.5,0.014089677984167048,-0.003543887279233049,-0.006999999999999958,-0.006000000000000014,-0.011000000000000015,13.1
2012-08-01,-99999,-99999,0.01385390428211597,0.01002159348873266,0.001962708537782021,0.010404006624993967,-0.0011727545370056047,-8.784730222344272e-4,0.01568026721561311,-0.0022936612395797473,0.013930078225544484,1.446684661419173e-4,-0.00537056928034374,-0.06463911372048248,-0.0046100140546311286,4,-0.016884314168694847,-0.0101401469998178,-0.007000000000000029,0.003999999999999986,0.006999999999999958,13.2
2012-09-01,0.005654117840154571,-9.22188468509555e-5,0.004822798684691376,-0.007181230128275429,-0.005876591576885359,0.01745988263844822,0.007913211144627175,0.06806573538882743,0.015923680907130144,-0.005694562697805661,0.011702312593300013,0.06483076917935282,0.044276457883369424,0.08726678753260031,0.009811531656356287,2.7,0.022110326443018247,0.013650843881462649,-0.009499999999999958,0.016000000000000014,-0.025999999999999943,14.2
2012-10-01,-99999,-99999,0.006854046978401529,-0.012699464413892136,0.005911330049261032,3.4164400591607524e-4,-0.01227649308740597,-0.033630545450203164,-0.0066577125620452815,-0.0053090819240053655,-3.8456503240191786e-4,0.008348628686668746,-0.031023784901758056,-0.028871377727642922,-0.01717158152637821,2.4,-0.017534735795034173,-0.0026511213578690462,0.0029999999999999714,0,0.01799999999999997,14.5
2012-11-01,-99999,-99999,0.011484082988750588,5.033275543873117e-4,-0.0019588638589617124,-0.008497963922232454,0.0031060242897551493,-0.027546440026436247,-0.009373338375659679,-0.0013014692496716718,0.0036261244669271164,-0.010779362074244236,0.002134471718249653,-0.14799539116303406,1.3450959832472797e-4,5,0.015270524513423922,0.013166428038801747,0,0,0.0010000000000000141,14.9
2012-12-01,0.023696727018269748,0.028972921874034663,0.0073549101165717445,0.024986025712688598,0.004906771344455274,0.013399016480128978,0.003154621955062664,0.07656380979215771,0.012285916326972623,0.0067806285473281935,0.0026560749899411373,0.016144012214637682,0.010649627263045858,0.06417621156604625,-0.007225994799927693,3.7,-0.00507216209754946,-0.010013432917898135,0.007999999999999972,0.016000000000000014,0.005,15.2
2013-01-01,-99999,-99999,0.015346718885679289,0.036810819654250926,-0.005859375000000111,0.005984973579491459,0.014818592996950208,0.01215532187741375,0.014580239990305666,-0.004158162203697691,0.007697667923852736,0.006965408485828828,0.015806111696522684,0.07158018104564423,0.018002316589709855,3.9,0.0030296564316818486,0.004103477135537048,0.0075,-0.011000000000000015,0.0010000000000000141,-99999
2013-02-01,-99999,-99999,0.006300724321494089,0.029297285924679173,0.005893909626719207,0.0037742613498845667,-0.00828523121803415,0.10152937975308296,-0.007376885532180855,0.004161895828425299,0.01196818529161714,0.0013379214102224868,-0.032157676348547826,0.140984512927945,-0.008520408532112445,7.4,0.00854093459957661,0.007911966376132673,-0.0029999999999999714,0.008999999999999985,-0.01700000000000003,-99999
2013-03-01,0.017192733081000222,0.025223068502419288,0.0029138337727210306,0.01047575246563448,0.0029296875,-0.01272859805891624,0.010373194496294369,-0.028849495082342802,-0.009661742448198507,0.0019661463903803966,-0.010015953203934558,0.02362352552544955,0.017148981779206984,-0.21068026261766915,-0.007753282941763917,9.9,-9.003993295791934e-4,-0.009105201724588063,0.007999999999999972,-0.006000000000000014,0.011000000000000015,12.6002897792189
2013-04-01,-99999,-99999,-3.1128942999447684e-4,-0.002427429958531402,-9.737098344694273e-4,-0.004801222965812091,-5.413969870453617e-4,-0.04057959069189043,-2.651922700119824e-4,9.898252573647959e-5,-2.202329635034861e-4,-0.010983536822817497,-0.0031612223393046035,0.07658088626727877,0.019351622868793772,1.2,0.005161103120256971,0.0067685634302152575,-0.020999999999999942,-0.011999999999999957,-0.011000000000000015,12.8
2013-05-01,-99999,-99999,6.573712071411553e-4,-0.0044104227922538985,0.003898635477582957,-0.009615935581236856,0.0014347271824837193,-0.05658228622966999,-0.004644373088043663,0.004398600105673944,0.007280034170492611,0.008308571430123424,0.007399577167019,-0.035977588253776394,0.022672502063595168,7.3,0.021247451897080438,0.10105064068305358,0.0075,0.0029999999999999714,-0.0020000000000000282,12.8921964194985
2013-06-01,0.007488937690629749,0.006640407383166735,0.004667726989834753,7.637863435001613e-4,-0.002912621359223322,0.006570738874893456,-0.0037174280181475616,-0.006280560005276992,0.016813648091887234,0.0032262216166758506,0.006568683143046927,0.0027561896168482036,-0.005246589716684125,0.0391837621444826,0.0011602299933466398,5.8,-0.010469127564678216,-0.09318250464210287,0.0075,-0.011000000000000015,-0.003999999999999986,13.31247
2013-07-01,-99999,-99999,0.008311250301132223,0.0023913707133407236,0,-0.007295229998761643,3.44714136777835e-4,-0.00823132344914912,-0.01655638310815788,-0.00251325434166616,0.005452753402009236,0.016894240184522458,0.00843881856540074,0.0570446357049903,0.03707971028788992,2.6,0.0022044403017598135,0.008116553315044905,0.005999999999999943,0.02300000000000004,0.0020000000000000282,13.212342647423
2013-08-01,-99999,-99999,-0.006297250712493763,-0.0030962895284503134,0.003894839337877265,0.005066964134270213,0.01599484393103956,0.03734790446409342,0.028361825071679725,0.00581740563743538,-0.0033176804169898766,0.009109528780272935,0.004184100418409997,-0.04859762978896209,-0.03281399726231682,6.5,0.007652074220054983,0.017802217550277666,0.01,0.006999999999999958,-0.0020000000000000282,13.3701232684953
2013-09-01,0.02778610205533294,0.015839494257664066,0.011592361063405887,-0.012729124236252498,-9.699321047526022e-4,0.003146498482916149,-0.013167660399489245,-0.031091053334854513,-0.0059948081334653125,0.0037481988704461955,0.0031859511452243527,0.001080833230449496,0.002083333333333437,0.03257890913694217,0.012457487791441624,5.1,-0.005930839191110926,-5.860737499718827e-4,0.011500000000000057,-0.023999999999999987,0.015,13.3
2013-10-01,-99999,-99999,0.003242619221431875,-0.017225373904074304,-0.003883495145631133,0.003948044718146582,0.015811930955656583,0.03134287246762879,0.022492959184415184,0.0013931464168466245,0.004928471277817703,-0.0021657261565365404,-0.004158004158004269,-0.02609697722023896,0.001058916212580252,4,0.013532089284229665,0.003676623175254967,0.0019999999999999575,0.0030000000000000426,0.008999999999999985,13.320158762875
2013-11-01,-99999,-99999,0.0031136832842588724,-0.01332913518052059,0.005847953216374435,-0.004043080998667237,0.006254390416522648,0.04805855374542678,-0.00440203939223216,0.004303166975490935,-0.001599798582734957,0.01532456557305828,0.008350730688935215,0.04479924471304986,-0.011129092042556188,3.5,0.009289114618823202,0.0017117503365569053,0.012000000000000028,-0.006000000000000014,-0.0029999999999999714,13.7212512875942
2013-12-01,0.022006926700020912,0.028627866198847718,0.009683187691892359,-0.0032443357089670943,-0.0019379844961240345,0.010707634697925128,-0.011744654555681744,-0.03540803204297427,0.003585158702491542,-4.755430715115416e-4,0.006446223679232643,-0.012567292330340485,-0.0010351966873705098,-0.001546597085680168,-0.00410318594859771,3.7,2.0749131345243477e-4,0.009884471451898191,0.006000000000000014,-0.003999999999999986,-0.013999999999999986,13.6
2014-01-01,-99999,-99999,0.010893537392234087,0.004855664052078268,0.005825242718446644,-0.0027860366171506,0.005645206177643081,0.09025991495352126,-0.003540824667952469,0.00394763485635008,-0.0108784732553463,0.030542369800773406,0.0010362694300518616,-0.006995361614893891,-0.007319550911987771,6.6,0.008056801613459452,0.0026078415185859516,0.007999999999999972,0.011999999999999957,-0.012000000000000028,-99999
