"date","manuf_orders_us.sa","manuf_orders_de.sa","manuf_orders_uk.sa","manuf_orders_nl.sa","x_cn_2","constr_cn","freight_mar_cn","ipi_cn","rti_cn","pmi_manuf_cn.sa","export_orders_cn.sa","pmi_nm_cn2.sa","x_cn.sa","x_us.sa","x_de.sa","x_jp.sa","x_nl.sa","x_kr.sa","x_fr.sa","x_it.sa","x_uk.sa","x_in.sa","x_oecd.sa","x_briics.sa","ipi_us.sa","ipi_jp.sa","ipi_de.sa","ipi_kr.sa","ipi_it.sa","ipi_fr.sa","ipi_uk.sa","ipi_mx.sa","ipi_oecd.sa","rti_val_us.sa","rti_val_jp.sa","rti_val_de.sa","rti_val_uk.sa","rti_val_fr.sa","rti_val_it.sa","rti_val_ca.sa","rti_vol_us.sa","rti_vol_jp.sa","rti_vol_de.sa","rti_vol_uk.sa","rti_vol_fr.sa","rti_vol_it.sa","rti_vol_br.sa","rti_vol_ca.sa","rti_vol_oecd.sa","constr_us.sa","constr_oecd.sa","x_servs_oecd.sa","fdi_world","fdi_oecd","cci_us.sa","cci_cn.sa","cci_de.sa","cci_jp.sa","cci_uk.sa","cci_oecd.sa","bci_us.sa","bci_cn.sa","bci_de.sa","bci_jp.sa","bci_uk.sa","bci_nl.sa","bci_oecd.sa","x_servs_de","x_servs_fr","x_servs_ie","x_servs_nl","x_servs_uk","mar_freight_de","mar_freight_nl","ipi_eu27.sa","is_fr.sa","tourists_de","tourists_es","tourists_fr","tourists_it","tourists_uk","x_servs_us.sa","manuf_orders_us_2.sa","x_servs_cn","x_servs_sg","x_hk","x_servs_jp","ind_orders_ez.sa","p_manuf","tourists_mx","bci_servs_eu.sa","container_index.sa","is_jp.sa","is_uk.sa","is_br.sa","tourists_tk","container_sg","air_freight_total_lhr","air_freight_intl_lhr","air_freight_hkg","p_comm","x_vol_world2","tourists_us","tourists_neasia","tourists_seasia","tourists_world","container_hk","transit_pa_canal","transit_suez_canal","air_freight_mem","container_exports_la","container_total_la","x_servs_world","x_world","x_servs_uk2.sa","fdi_cn","fdi_in","baltic","harpex","pmi_manuf_us.sa","pmi_nm_us.sa","pmi_nm_cn.sa","tourists_th"
2011-01-01,16,12.4,-10.6,-4.9,150734151,NA,51363,NA,19.8999850606616,52.9,50.7,57.2,156.177124601161,117.337,112.03318147691,69.6208375381315,51.787689449372,48.0087713252081,46.7610297392566,41.1730463331764,39.4486826920321,23.3262809773971,846.916616929239,259.513022342994,95.0392714252953,104.190235285082,95.855614973262,98.612,107.491042413132,104.089132590562,99.3483709273183,87.7684190222682,96.1912424878285,84.8731983010417,96.5160860143357,90.2,88.1822088525999,93.2922256478627,100.791600699942,85.6754145100028,90.9474374249752,100.432971919184,94.1078423201934,91.1418865952443,90.6924422964753,104.8,87.917065946511,88.4513665555804,93.3775299359705,70.539994724315,87.7213207335072,NA,NA,NA,98.5476600226176,96.2262016213299,101.870225358102,99.674420445983,98.1379280021961,99.3986503285154,101.300925638943,101.020960220833,102.456167770067,100.214907620111,101.147355638609,100.840557545086,101.143633490656,14009,12031,NA,NA,NA,NA,NA,96.8,91.4,1465428,1928385,1751807,1656797,1100720,50140,428462,NA,NA,283683,10159.87559739,99.58,117.7,2005.567,10.7,88.1,101,98.3,88.4,NA,2416.1,116176.347,116037.485,362866,169.2,NA,10.5,2,10.4,5.9,2097,1174,75501,668198381,305398.55,660517.8,NA,NA,1.6091e+10,1.0028e+10,3074697300,1107,764.29,59.1,57.6,57.2,1805947
2011-02-01,18,17.5,-2.2,-4.6,96736127,3780.3524,94987,14.9,11.6335068346549,52.2,50.9,57,136.792450815208,115.705,116.551041311028,69.726796348238,53.8004779788324,42.262893208807,47.8134516899966,41.9461932400137,40.498710163959,23.9019662328043,852.040530166848,248.17555841644,95.1613508447398,104.905266311549,96.8582887700535,95.814,110.690775768686,105.019124840626,99.8496240601504,88.3229110719299,96.448916966104,85.384381813852,96.9161526921154,92.2,87.9759346798453,94.1921506541122,101.491542371469,85.9188105739516,91.2020388844143,100.84927439346,96.1080090007501,90.7238045466423,91.6923589700858,105.2,88.1261433922815,88.9130709365254,93.4982519139615,70.2725715336224,87.970738226371,NA,NA,NA,98.4994244230632,96.754715494811,101.837990847402,99.3431607774695,97.9792712857121,99.311270995294,101.352129835343,100.674669737928,102.553471059694,100.190537001642,101.335014385841,100.978154004865,101.189032732008,12931,12781,NA,NA,NA,NA,NA,98,92.4,1683992,2215118,1670974,1927701,1066660,50069,425308,NA,NA,227842,9621.28266626,100.69,119.6,1842.366,13.3,88,101.2,98.1,88.7,NA,2146.9,118324.881,118194.033,361018,177.6,NA,8.4,4.6,9.3,2.2,1529,1110,69088,665856867,265749.75,554912.8,NA,NA,1.6181e+10,7.795e+09,3221493400,1251,861.23,59.2,58,57,1802476
2011-03-01,5,18.2,3.8,-1.8,152199071,8180.78,145463,14.8,17.4375993915508,53.4,52.5,59.2,157.239547851701,122.617,123.583798440166,63.3271858927259,55.8237691932732,45.9494038572205,50.1508469412625,42.5874177431148,37.8812021470546,26.4653886615442,876.733904770091,268.260534781223,95.7132207626646,87.6423743868634,97.4598930481284,97.777,110.590784101325,103.579136840526,99.4486215538847,88.5911165880546,94.3052492263266,86.2054196186535,89.9149858309718,90.1,88.0790717662226,94.0921589867511,100.891592367303,86.3918255661542,91.6050946520198,93.3696633758794,93.707808984082,90.8283250587928,91.2923923006416,104.1,89.1715306211342,88.5796177725095,92.6587342600066,71.1008379942729,87.65532377219,762877.1,NA,NA,98.2599102949167,97.8117679056497,101.703789760611,98.718735717424,97.8837754406588,99.0947493612305,101.255805770144,100.638708854077,102.553093127267,100.112571813954,101.433172547809,101.084061171122,101.128567043769,15388,12259,17977,23220,54396.5,68062,134370,98,92.6,1823907,2900408,2256707,2637665,1209538,51191,445990,52389.43910861,28576.1306139481,281487,12010.61122779,99.7,121.9,2087.202,12.5,88.2,96.5,98.4,88.5,3599197,2504.2,130909.262,130750.099,367615,184.92,127.9742,9,-3.2,7.7,2.8,1840,1223,73268,772377895,287993.15,600796,1015075.022,4269000,1.6534e+10,1.2517e+10,2358089900,1530,900.99,58.4,55.8,59.2,1702233
2011-04-01,22,17.8,-3.7,-0.4,155684084,11970.0318,197107,13.4,17.1216008649613,52.9,51.3,58.2,158.857812755112,124.393,125.383849648905,59.1251719182122,59.6539653035935,47.7667543912997,51.180380008261,45.8020033044196,40.4341719367242,24.1916389539062,899.186610025412,275.96049997871,95.1769186803106,89.4810255977766,97.9612299465241,96.39,112.190650779102,102.209148257098,99.1478696741855,88.1450452875272,94.299261962768,86.7201530169695,93.7156192698783,91.5,89.4198538891276,95.4920423298059,102.391467377719,86.9865385903311,91.7215196709539,97.1146313677496,95.2079339944996,91.7690096681474,92.1923173068911,105.3,89.2760693440195,89.0016808682219,93.769583964879,71.9530514096301,88.4706028098074,NA,NA,NA,98.2024822204113,98.4051156201687,101.539715799776,98.0698555453539,97.905005648394,98.9571032122853,101.007624613962,100.390921025559,102.469328764024,99.9581965405168,101.329983915444,101.043129014076,100.959227868218,13772,14120,NA,NA,NA,NA,NA,98,92.6,2133838,3891454,2924114,4087024,1744030,51677,440466,NA,NA,252042,8087.9818753,99.28,123.8,1974.037,11.6,90,98.2,99.2,89,NA,2461.1,121688.987,121550.618,406937,194.84,NA,16.7,0,14.6,9,2206,1141,76414,720285518,290426.15,617272.5,NA,NA,1.7047e+10,8.463e+09,1390242800,1269,875.72,57.9,55.2,58.2,1552337
2011-05-01,1,17.1,-0.9,-3.2,157157191,16638.2397,250111,13.3,16.8998097746821,52,51.1,58.7,155.587951995372,123.588,125.137133932058,63.0902223268642,56.9853833138098,47.1805420164786,50.0754132500326,46.2014317323962,40.2933461308768,26.0989397031289,898.613630224004,273.59066136968,95.2945642225356,95.6098629674874,99.1644385026738,97.413,109.590867427714,105.549120423996,100.551378446115,89.1227794677439,95.5499268897016,86.6418019725953,95.8159693282214,89.1,87.9759346798453,93.5922006499458,101.491542371469,86.6489987657983,91.3480066285536,99.3941590541716,92.6077173097758,89.8876404494382,90.4924589617532,104.4,90.3214565728722,88.325447178959,93.0318794946309,72.0984103564875,89.4100890427651,NA,NA,NA,98.1870450144102,98.6244964994412,101.469951027806,97.8660794549653,98.142687797539,98.9280658882489,100.608762124522,99.8747773385205,102.317727230616,99.7915433651514,101.143390539672,100.814753803902,100.710678688656,15128,15292,NA,NA,NA,NA,NA,98.7,92.4,2571665,4668608,3505695,4617169,2089807,52477,441882,NA,NA,279944,10057.18213736,101.89,122.9,1853.656,10.7,90.4,98.5,99.1,89.6,NA,2571.8,128082.517,127927.714,360838,185.89,NA,11.6,-2.5,16.5,1.8,2119,1107,77430,680935785,317805.9,692933.7,NA,NA,1.7548e+10,9.225e+09,3700641400,1480,870.34,54.8,55,58.7,1407407
2011-06-01,-2,17.2,-1.9,-4.5,161980774,21909.7982,302095,15.1,17.6866831332412,50.9,50.5,56.6,157.533919936235,121.316,125.958643268727,68.8871245144766,56.9641828182294,44.9059587783128,50.9816003143007,44.3790073336826,38.6254512487626,26.4426444284101,890.935421271403,276.541903026793,95.3975287046338,99.5936072577994,97.7606951871658,98.026,108.790934088826,101.539153840385,99.9498746867168,88.7080700433183,95.7406801232903,87.1933020422196,98.3163860643441,91.5,88.2853459389772,94.7921006582785,101.091575702025,87.5330316395748,91.9294630487654,102.093858841479,95.0079173264439,89.8876404494382,91.3923839680026,104.1,90.3214565728722,90.2865248778213,93.869086074384,74.2709675391321,89.8084691862886,805364.3,NA,NA,97.8849422608893,98.6665388381445,101.408823301463,98.0059486369531,98.1605837822098,98.8222317692168,100.356079524369,99.3250917272372,102.090790426897,99.7048151275685,100.930701257794,100.498840044401,100.515060556335,15105,15959,19643,24179,60618.1,72320,138516,97.1,93.5,2675411,5191493,4824895,5861928,2214162,52913,441731,46819.3188994,30365.0708314293,292216,9173.16810529,103.06,124.5,1871.668,10.9,90,100.3,99.6,89.8,8503837,2482.3,125718.255,125491.454,257664,185.38,132.7437,12.1,2.4,15.6,7.7,2067,979,78511,725063058,291371.3,640794.6,1103226.067,4636000,1.7893e+10,1.2863e+10,5478154600,1413,831.4,55.8,54.2,56.6,1484708
2011-07-01,-10,14.6,-5,-9.3,175128036,25089.0434,354599,14,17.2,50.7,50.4,57.3,166.731953752944,125.104,123.531025100333,71.3254070116461,58.5087340997211,49.6003476665267,50.2287259370111,45.1149309570778,40.3986483112861,27.2148840515915,911.641676550153,284.918937223018,96.0134435157296,100.819374731741,100.668449197861,98.074,108.390967419382,103.079141007158,99.5488721804511,89.6810886541773,96.5578482746764,87.45852920214,99.1165194199034,92.3,89.0073055436184,94.6921089909174,101.391550704108,87.0186852402866,91.9681368970191,102.924734600107,95.7079756646387,90.3057224980402,91.1924006332806,104.2,90.8441501872985,89.391098199625,94.0210909334329,73.5457568446509,89.6038465898603,NA,NA,NA,97.3177052923698,98.3099861279857,101.198733687791,98.2888278579323,97.9695797222385,98.5705919285219,100.08599364848,99.024433962697,101.790701612518,99.7716861808418,100.693518866493,100.176214145552,100.314156454267,14728,17128,NA,NA,NA,NA,NA,97.9,93.7,3537893,6322251,7254247,7251019,2630468,53414,448591,NA,NA,286152,8474.48445443,99.28,123.8,2287.727,9.7,91,100.8,99.5,90.5,NA,2639.5,128103.307,127879.142,365565.423,189.63,NA,12.3,4.5,11.3,4,2228,1026,78830,697763655,313026,688325.55,NA,NA,1.8049e+10,8.296e+09,2694603000,1264,719.97,52.9,53.5,57.3,1719538
2011-08-01,-8,10.2,1,-12,173315697,28177.2373,407334,13.5,17,50.9,48.3,57.1,163.074419015824,125.12,127.206512526486,73.6176088369071,58.3468403340397,46.9828942293934,52.82360089742,45.0756138601521,40.1047466753209,25.4291145199565,920.404882832128,281.925927119148,96.3511078986485,102.55587865316,99.9665775401069,98.447,107.991000749937,101.919150673744,99.6491228070176,89.3303491018632,96.9949397261583,87.4090843683116,96.4160693448908,92.3,89.1104426299957,94.4921256561953,101.491542371469,87.264377493518,91.6271083019651,100.016669444908,95.5079589965831,90.0966814737392,90.9924172985584,103.8,90.7396114644133,89.3491250740845,93.5160564862934,74.6544915296865,89.8666589107361,NA,NA,NA,96.8335397288588,97.7522184359627,100.858731462703,98.5431017669945,97.6798520408352,98.2873498061852,99.9101563419104,98.9242555213236,101.45093644308,99.9207783110964,100.449133468224,99.9492106401917,100.142530549472,14805,16917,NA,NA,NA,NA,NA,98.1,93.7,3160701,6402876,6730903,6194483,2709150,53964,453790,NA,NA,309888,9405.71066495,100.39,124.5,1862.398,6.1,90.8,100.6,99.6,90.8,NA,2625.7,120942.219,120690.063,367972,184.84,NA,15.4,3.7,15,3.2,2143,971,83072,722659082,332293.05,723170.55,NA,NA,1.8019e+10,8.447e+09,2288283800,1619,657.83,52.6,53.5,57.1,1726559
2011-09-01,-17,7.3,-6.6,-11.5,169673012,31184.016,460333,13.8,17.7,51.2,50.9,55.8,158.192107091851,127.409,123.591746905089,74.0957745312102,55.0485557083906,45.9517681911076,49.1008253094911,43.7257221458047,38.2332114250826,25.6607436224463,894.952575698505,274.87144465856,96.6810868943868,101.738700337198,98.3622994652406,98.855,106.2911424048,101.219156507029,99.3483709273183,89.8528706432071,96.6648143262617,88.1545603244933,96.216036006001,92.2,89.6261280618822,95.692025664528,101.091575702025,87.9050143033457,92.2083232541933,99.8091659813289,95.1079256604717,90.3057224980402,91.7923506374469,103.1,91.0532276330691,89.4470623670122,93.8708118912508,75.057303534343,90.1528956082293,815894.1,NA,NA,96.7674887057544,96.9989329544125,100.59011579129,98.7722004563977,97.427921174427,98.1802246159221,99.7925449305909,98.7767183054149,101.166186300854,100.062655427775,100.084187323355,99.8638216569285,100.00443812047,16641,15816,18871,25138,62509.1,73531,141706,97.3,94,2855383,5355913,4347369,5839883,2211757,53221,447197,48590.00599186,31180.4656476093,271799,9412.66964162,95.44,121.8,1472.709,1.8,90.9,100.5,99.9,90.4,12819785,2410.2,119096.909,118913.715,380154,184.24,133.7796,13,5.2,8.5,5.3,1993,987,77459,714662789,322188.95,705623.85,1173478.481,4667000,1.7833e+10,9.045e+09,3460479800,1899,527.75,53.7,52.3,55.8,1486333
2011-10-01,-5,5.4,-5.4,-15.7,157490772,33747.9583,512901,13.2,17.2497360421199,50.4,48.6,55.5,160.024769914411,127.268,120.299980399843,72.7642205311384,53.9192081536652,45.7834664996466,48.740827126617,42.8912583300666,40.7871241823089,24.1070781026905,885.772056192442,276.583559917504,97.2052697123407,103.475204258616,99.5655080213904,98.632,105.591200733272,101.489154257048,98.8471177944862,90.699884485785,97.2410388951886,89.2025372384046,97.9163193865644,93,90.4512247529007,95.9920006666111,102.591450712441,88.5961672773892,93.2415337095257,101.467688483486,95.7079756646387,91.1418865952443,91.8923423048079,104.3,91.1577663559544,89.9950448393459,94.5927488335906,75.1500164523707,89.507124371252,NA,NA,NA,96.9952663956986,96.2098644803797,100.434811508372,98.9271321013586,97.2704537288611,98.2179639089092,99.7042996671349,98.4037021286183,100.999858690386,100.134597176926,99.7504487507298,99.8363431060598,99.9013533032581,15860,13599,NA,NA,NA,NA,NA,97.3,94,2508746,4363417,2776230,4093853,1867326,52924,450089,NA,NA,305685,7920.95845294,95.96,121.3,1619.025,1.6,91.6,101.2,100.2,89.8,NA,2568.7,128305.465,128111.893,374117,177.54,NA,11.4,5.2,6.6,3.1,2098,1097,80421,737399852,332148.35,712586.2,NA,NA,1.7618e+10,8.333e+09,2064331900,1965,445.32,51.4,52.8,55.5,1422210
2011-11-01,-10,3.7,-16.8,-10.9,174464123,37153.4054,564557,12.4,17.3,49,45.6,55.9,164.68324790668,125.713,120.666140469877,70.1803535400929,53.4669050995868,44.293118723941,49.490300302152,42.5115372756983,39.4478428270348,24.7210351578419,879.213406052583,281.80340592847,96.9450503848564,101.125816600227,98.6631016042781,97.751,106.191150737439,104.349130423913,99.2481203007519,91.598256074501,96.9020426830735,89.4472257750425,95.5159193198867,92.3,89.6261280618822,96.3919673360554,101.391550704108,88.8487480984682,93.3248511527684,99.5994987694334,94.907908992416,90.2012019858897,92.1923173068911,102.5,92.3076923076923,90.1559418205843,94.209819497681,75.3899518934974,90.5113316016061,NA,NA,NA,97.4295876009487,95.8250326069022,100.441740823221,99.0258694057564,97.2877212738634,98.3687837446922,99.720335281399,98.0975854979917,100.977048658376,100.15258756806,99.6141116965111,99.8639125459363,99.8695047517784,15350,14132,NA,NA,NA,NA,NA,97.6,94.4,1917481,2425478,1724931,1767461,1464861,52667,461027,NA,NA,278563,9308.59840614,95.06,120.9,1892,0.7,89.8,100.9,100.7,91,NA,2472.1,122768.725,122623.178,394182,179.13,NA,8.1,8.9,4.1,1.9,1955,1056,78081,736056355,325770.25,694108.7,NA,NA,1.7527e+10,8.757e+09,2741536400,1846,417.98,51.8,52.9,55.9,1291548
2011-12-01,-4,3.5,-22.3,-11.5,174717651,40972.9489,613390,12.8,18.1,50.3,48.6,56.3,158.616013640381,126.937,114.570646587785,68.3488804902127,53.4856101350544,46.9371704161596,47.7017688538305,41.2450699175332,39.5654867559328,25.0068952767213,871.319962443545,275.662729198558,97.6345675577966,103.270909679626,97.4598930481284,96.619,107.391050745771,102.08914925709,99.749373433584,91.8589612721096,97.2641769575899,89.205326434159,97.316219369895,92.4,90.4512247529007,95.9920006666111,101.59153403883,89.9509189540858,93.0503463797462,101.371061843641,94.907908992416,91.0373660830938,91.6923589700858,101.6,93.0394633678892,91.7742389941995,94.4598122269305,76.1801082200039,90.9178637914129,796442.8,NA,NA,97.9668273212437,96.2478333503374,100.566517685781,99.132450701443,97.4111298509379,98.5711097312054,99.8345880540534,98.3189456143937,101.045540636574,100.139373225004,99.7252762330699,99.9518686273492,99.9128354862984,20232,15247,20241,26066,62020.1,73680,136107,97,94,1930011,2090176,2015358,1525826,1028719,52403,469970,53248.24099895,29223.5119055729,271783,8757.09769565,98.12,118.5,2634.907,-1.3,92.5,101.9,101,92.4,6401709,2639,124371.161,124227.806,436075,175.33,135.6642,9.9,8,9.3,3.6,2109,1164,80805,793660471,316034.45,649468.7,1119500.43,4609000,1.7643e+10,1.2242e+10,1465378500,1738,388.57,53,52.6,56.3,1829174
2012-01-01,5,4.4,-13,-11.8,149939113,NA,52745,NA,NA,50.5,46.9,55.7,151.74710544176,125.736,113.951741935484,68.123006825636,53.5403870967742,43.7611009171704,47.2810322580645,40.0947096774194,39.6324262009259,26.0518543251408,859.817131711884,269.724358146746,98.4431097014301,103.781646127102,97.8609625668449,99.581,102.891425714524,101.009158257014,100.651629072682,92.4465480474406,97.5438273642756,90.0022757301724,98.1163527254543,91.3,90.554361839278,97.2918923423048,103.49137571869,89.4572382583404,93.626589420468,101.99205065016,93.5077923160264,91.0373660830938,92.4922923089742,103.2,95.2347765484798,90.904462559389,94.7943490312167,76.184487624172,90.7041587982238,NA,NA,NA,98.4248323652169,96.9166765624632,100.681559132931,99.2314360949915,97.6039151909643,98.7875137641682,99.964980063079,98.8208716943983,101.109425093135,100.106472994765,100.053359945004,99.986062547171,99.9940455176388,14892,13981,NA,NA,NA,NA,NA,96.4,94.8,1598096,2011491,1770105,1780352,1094684,52633,468288,NA,NA,259300.025,9083.54604239,95.52,119,1982.372,-1.5,91.4,101.4,101.1,91.7,NA,2542.8,112323.992,112170.179,373232,178.37,NA,7,6.7,9.2,5.5,2000,1195,81511,686976502,332891,698715.1,NA,NA,1.7841e+10,9.997e+09,797017600,680,391.88,53.2,56.1,55.7,1992158
2012-02-01,4,5.5,-2.5,-10.1,114470693,4683.9169,102329,21.3,NA,51,51.1,57.3,163.465224904783,126.772,120.88296249606,68.5755565255347,56.0196344153797,50.6684062940006,48.8424393318626,41.8411597856918,39.4315000999491,25.8780256773562,892.338430429891,284.851541462311,98.7584076370415,103.475204258616,97.8609625668449,101.433,102.591450712441,99.9891667569437,99.3483709273183,92.5625553648502,97.2753405292637,91.1843876035462,98.1163527254543,92.8,90.4512247529007,97.9918340138322,100.691609032581,89.2322117086518,94.6539861192828,101.780448885326,94.7078923243604,90.7238045466423,92.9922506457795,100,95.9665476086767,90.6479601255307,94.9694368226989,76.7170045352552,86.6332464663106,NA,NA,NA,98.6801723603021,97.1911429125004,100.723959003744,99.2821654651353,97.6552496527065,98.9421524135915,100.070164879476,99.524993640554,101.079479367227,100.067392290586,100.315377991657,99.9828039513203,100.075340864996,14514,14322,NA,NA,NA,NA,NA,95.8,93.9,1786349,2247238,1794695,2055594,965740,53735,473323,NA,NA,259749.851,9342.4239083,95.69,120.6,1907.938,-0.2,92.2,101.8,101,91,NA,2345.4,115919.675,115748.013,294355,186.23,NA,15.6,5.3,9.9,5.9,1639,1072,70035,701201101,262194.65,525653.45,NA,NA,1.7923e+10,7725590000,2391680000,750,376.14,52.6,55.5,57.3,1853736
2012-03-01,5,1.9,-11.7,-12.3,165658100,7858.8719,157992,11.9,15.2,53.1,51.9,58,173.604621661226,130.912,119.365948249985,65.7234352946365,55.2220207720478,45.97791507542,49.4732544876028,43.0391427027676,40.2706947950318,25.1209745728085,887.206637813252,291.004116960229,98.2884166517708,103.270909679626,99.0641711229946,98.639,104.091325722856,101.769151923734,98.7468671679198,92.5285561631871,97.4746656110119,91.5583933978891,98.5164194032339,93.3,91.7920068758058,98.5917840179985,102.991417381885,90.0060274968666,94.8436705519826,101.773160540531,95.1079256604717,91.8735301802979,93.4922089825848,101.9,96.489241223103,91.3498440581794,95.4077270886231,77.0254264032666,90.0661139069088,800550.9,NA,NA,98.8032213853168,96.9954366050856,100.716771781241,99.3074189112002,97.5648482737032,99.0231736585891,100.124134862042,100.188385005481,100.917349405931,100.031750173479,100.354339072601,99.9044883552169,100.096035591834,16299,14132,18587,23706,60950.5,73673,139659,96.8,94.5,2047355,2888791,2347947,2789263,1305758,54429,465537,46924.2817438781,31281.63211496,262425.471,12466.77585084,96.9,120.4,2281.063,2,92.9,101.3,101.3,92.3,3374732,2648.7,130859.6,130693.272,397907,190.92,131.592,15.5,10.8,10.3,6.6,2057,1066,76671,787598999,311710.25,650452.25,1067570.239,4512000,1.778e+10,11756950000,2983060000,934,394.78,53.5,55.5,58,1895560
2012-04-01,-1,-0.4,-5.3,-14.1,163251712,9657.3178,214904,9.3,14.0788760372875,53.3,52.2,56.1,166.437744666665,129.013,117.548549407858,67.8800428882796,57.0669966789899,45.351128998154,47.5261357227896,42.4620026317438,37.8971728015348,24.5408308356167,879.624772564603,280.720985896945,98.8252113871492,102.76017323215,97.1590909090909,99.515,101.991500708274,100.099165840285,98.0451127819549,93.3761638716807,97.1225826026019,91.1544671399988,98.6164360726788,93.4,90.4512247529007,96.6919423381385,101.391550704108,89.1931764908487,94.2686903625472,101.771347856222,95.2079339944996,90.6192840344918,91.992333972169,100.2,97.2210122832999,89.9554035541133,94.6339079682138,77.6405929206718,90.3218933425137,NA,NA,NA,98.8377054269394,96.9638362715239,100.675490738243,99.315880834106,97.4751374116417,99.0341240666364,100.095035784014,100.121513655968,100.687108728841,100.005586907693,100.230467219691,99.7754897344251,100.02627037475,15386,15880,NA,NA,NA,NA,NA,95.1,93.8,2340550,3732377,2860907,4018581,1828111,54340,463929,NA,NA,266252.823,8185.38472411,95.67,120.3,1881.522,0,93,101.6,101.7,92.3,NA,2600,118685.749,118536.315,410240,185.08,NA,9.8,9.2,8.3,3.9,1976,1054,76751,690889219,333146.5,707182.2,NA,NA,1.7559e+10,8401420000,2741460000,1155,428.33,54.2,54.8,56.1,1686268
2012-05-01,-6,-7,-19.4,-17.5,181140762,13532.1409,272523,9.6,13.7935964380783,50.4,50.4,55.2,176.031093380576,128.99,118.467076358378,69.0578298195155,55.0296201546077,46.0565882019419,47.7127523497025,41.6416272732329,40.0675677341252,24.4206803008604,874.160050974012,290.22930796301,98.4347346000154,100.921522021237,99.0641711229946,100.809,103.591367386051,99.7591686735944,99.5488721804511,92.7354554806685,97.3917343097394,91.0903156376471,98.2163693948992,93.2,91.1731843575419,97.2918923423048,101.191567369386,89.0737746481568,94.3975783689087,101.673260243167,94.907908992416,91.2464071073948,92.6922756436964,100.4,96.8028573917588,90.5476909922952,94.9507731968846,78.7089811800732,90.7141046551797,NA,NA,NA,98.7823157093801,96.7276865440673,100.632275820982,99.3304995880109,97.481208876345,99.0024738906212,99.9121967112625,99.2975553711164,100.382383189634,99.9882329291141,99.9198339787966,99.6478421259642,99.8515325745,15879,16675,NA,NA,NA,NA,NA,96.7,94.7,2789119,4753547,3808709,5154571,2175370,54530,460436,NA,NA,294505.514,9827.73120902,97.33,118.4,1771.293,-2.5,93.8,101.8,101.6,93.1,NA,2793,123172.258,122962.552,422660,174.55,NA,5.4,7.1,6.6,5.1,2056,1034,78246,753208260,351778.4,731352.9,NA,NA,1.7495e+10,9228950000,2320770000,923,458.99,52.6,54.3,55.2,1546888
2012-06-01,-11,-10,-16.6,-16.9,180204470,17543.1856,327586,9.5,13.7,50.2,47.5,56.7,178.187797492034,129.826,113.896919770774,67.7833998859098,52.8443588825215,46.055224939697,45.8197886819484,41.1392908309455,36.476471753424,24.9115595202227,854.79675378692,287.362887557066,98.6469695229239,100.20649099477,97.7606951871658,98.665,101.091575702025,99.139173840218,96.9423558897243,93.8025671266438,96.7879734132578,90.0722591872833,97.9163193865644,94,91.4825956166738,97.8918423464712,101.59153403883,89.0094813482458,93.4197574687662,101.890030579151,95.7079756646387,91.8735301802979,93.4922089825848,100.7,98.1618607892674,91.1912789172488,94.8022247157861,79.7404706298878,90.8370260893691,798101.5,NA,NA,98.5794829538007,96.0922272293582,100.506828080968,99.3264124596964,97.5885556167665,98.896977923968,99.6422281056449,98.5880942359504,100.059332079042,99.9790855366977,99.8520255023376,99.580059589377,99.64982278372,17403,16069,20154,25896,66668.3,73871,140593,95.7,94.9,2820663,5235387,4787468,5602315,1983859,54493,449765,48834.23550551,31679.0798305534,278227.648,8545.48084388,96.23,117.4,1919.281,-4.4,93.4,102,101.8,93.4,8412307,2710.4,125013.185,124764.299,411840,160.35,136.9531,5.4,7.2,7.6,2.7,1886,1013,76665,747031823,333244.5,696847.95,1127404.872,4605000,1.772e+10,11979420000,2666280000,1004,434.96,48.9,53.1,56.7,1644733
2012-07-01,-14,-14.7,-6.7,-16.9,176940032,18982.0588,381998,9.2,13.1,50.1,46.6,55.6,167.859327852704,128.501,111.948308207705,67.2011556102923,51.8391736460078,44.5393734427854,45.058112786153,40.390697934115,39.6454227845335,23.7928911920953,849.517854975984,277.017168084582,98.5047898600841,99.5936072577994,98.8636363636364,98.092,102.091492375635,99.9891667569437,99.4486215538847,93.5149856086447,96.9000875208252,90.6306054646684,98.1163527254543,93.1,91.4825956166738,98.4917923506374,101.191567369386,89.2230269515217,93.9717144906571,102.417904723856,94.907908992416,91.6644891559968,94.2921423214732,100.4,98.9981705723495,91.2332520427893,95.0004912003344,79.7934893739659,90.9441934299289,NA,NA,NA,98.5080124609738,95.7308345718391,100.268889220043,99.3235531100799,97.7564909469371,98.8242767965148,99.4828621509115,98.1390597867972,99.7307221289165,99.9755762966934,99.9289272371928,99.5520307139158,99.5188927711099,16727,18398,NA,NA,NA,NA,NA,96.2,94.8,3738190,6368634,7201181,7343415,2408736,53992,459251,NA,NA,276207.751,8166.30564294,95.87,116.6,2231.649,-5.8,93.1,101.9,102,93.4,NA,2769.6,126512.062,126313.219,428288,167.57,NA,4.3,3.8,4.6,1.5,2008,1054,78344,698686939,345454.75,726375.25,NA,NA,1.8061e+10,7579270000,1240724600,897,413.84,50.2,52.5,55.6,1815714
